ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
SENESE_HDAC1_AND_HDAC2_TARGETS_UP	SENESE_HDAC1_AND_HDAC2_TARGETS_UP	187	-0.3469639860014895	-1.7708449507971664	1.1486240650372832e-5	0.0019871196325145	0.0018345010187054795	1020	tags=18%, list=8%, signal=17%	IL7R/POU2F2/ADAMTS17/SORBS2/FN1/OLAH/HIP1/TNFRSF11B/SRGN/TFRC/CXCL3/UCA1/LINC02085/ELMOD1/MELTF/FKBP1B/IL11/TGM2/HHIP/ZC3H12A/MEGF10/SYTL3/SAA1/SPHK1/DCLK1/EREG/TIE1/KYNU/ODAPH/IL1A/MMP9/IL13RA2/C3/SERPINB2
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES	46	-0.5529495755029337	-2.231892488363859	1.3210550658187108e-5	0.0022182068737526526	0.0020478398497072088	949	tags=46%, list=7%, signal=43%	COL8A2/COL14A1/COL5A2/COL24A1/COL6A2/P3H3/PLOD2/P4HA1/COL4A2/P4HA3/COL16A1/COL21A1/ADAMTS3/COL1A2/COL7A1/COL4A1/PCOLCE2/COL11A1/COL4A4/COL4A3/ADAMTS14
KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS	65	-0.49133971281439576	-2.1343287942510036	1.4259088233039112e-5	0.0023258609920691516	0.0021472257077541903	1731	tags=42%, list=13%, signal=36%	CDH5/ITGB7/HLA-A/CD274/MPZ/NRXN2/ITGAV/ITGA9/CTLA4/NRXN3/CD40/GLG1/VCAN/CLDN1/SELP/SPN/F11R/NRCAM/CLDN3/CLDN11/ICAM2/HLA-DRB1/ICAM1/HLA-DRB5/NRXN1/NCAM2/CNTN1
PEREZ_TP53_AND_TP63_TARGETS	PEREZ_TP53_AND_TP63_TARGETS	131	0.4646582498671049	1.8670864126583617	1.553621757049662e-5	0.0024637851697212557	0.0022745567653648124	1578	tags=24%, list=12%, signal=21%	PPP2R2C/REEP1/LBH/NGFR/FAM43A/ID4/STOX2/PCSK5/EPB41L4B/RORA/WNT7B/MAN1C1/HR/CGNL1/IGF2/SHISAL1/SMAD6/HS6ST1/FOXF2/CASZ1/ARHGEF6/BAMBI/SIPA1L2/INSR/RTN4R/SASH1/SLC4A11/SELENOP/PLPP3/TNFRSF10D/CNKSR3
KEGG_GRAFT_VERSUS_HOST_DISEASE	KEGG_GRAFT_VERSUS_HOST_DISEASE	7	-0.9021371129009649	-2.107778069889051	1.6961792379370806e-5	0.0026171587214548087	0.0024161506242819236	454	tags=86%, list=3%, signal=83%	HLA-A/PRF1/HLA-DRB1/HLA-DRB5/IL1A/IL1B
KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS	KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS	17	-0.7545627335621631	-2.392355938700862	2.6999927368502445e-5	0.004056383824915275	0.0037448375715814887	388	tags=47%, list=3%, signal=46%	IL11/CCR1/TNFRSF1B/IL1R2/IL2RB/IL1A/IL1B/C3
REACTOME_COLLAGEN_FORMATION	REACTOME_COLLAGEN_FORMATION	65	-0.48218187009807045	-2.094548074531207	2.7768057887625556e-5	0.0040648164738578026	0.003752622559874255	949	tags=34%, list=7%, signal=32%	COL5A2/COL24A1/COL6A2/P3H3/PLOD2/LOX/P4HA1/COL4A2/P4HA3/COL16A1/COL21A1/ADAMTS3/COL1A2/COL7A1/COL4A1/PCOLCE2/COL11A1/COL4A4/COL4A3/ADAMTS14/MMP3/MMP9
REACTOME_COLLAGEN_DEGRADATION	REACTOME_COLLAGEN_DEGRADATION	41	-0.5545716439141811	-2.1857703409983835	3.4895212988894856e-5	0.004858945633014652	0.004485759472025585	949	tags=37%, list=7%, signal=34%	COL5A2/COL6A2/MMP19/COL4A2/MMP12/COL16A1/COL1A2/COL7A1/COL4A1/COL11A1/COL4A4/COL4A3/MMP8/MMP3/MMP9
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	16	0.7748711356142549	2.1052655667373483	3.4885772551132064e-5	0.004858945633014652	0.004485759472025585	843	tags=62%, list=6%, signal=59%	UGT2B7/UGT1A8/UGT1A9/UGT1A7/UGT1A6/UGT1A5/UGT1A1/UGT1A10/UGT1A3/UGT1A4
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	53	-0.5066271582241981	-2.1439232545088442	3.8952466980845664e-5	0.0052947531903249495	0.0048880952925587536	1413	tags=53%, list=11%, signal=47%	ITGA2B/FBN1/ITGA3/ITGB7/COL8A2/ITGAX/ITGAV/ITGA9/COL5A2/FN1/COL6A2/HSPG2/ITGB6/ITGB3/TNC/COL4A2/COL16A1/ICAM4/F11R/COL1A2/COL7A1/THBS1/COL4A1/ICAM2/ICAM1/COL4A4/COL4A3/LUM
GRATIAS_RETINOBLASTOMA_16Q24	GRATIAS_RETINOBLASTOMA_16Q24	17	-0.7431271985040598	-2.356099350624582	4.6458528214412715e-5	0.005765907338610482	0.005323062946671956	3017	tags=100%, list=23%, signal=78%	ZDHHC7/EMC8/TCF25/MBTPS1/ZCCHC14/ANKRD11/COX4I1/APRT/USP10/CHMP1A/FBXO31/TRAPPC2L/SPG7/MAP1LC3B/SLC7A5/GALNS
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION	REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION	18	-0.7275631850257193	-2.331174531877222	4.591156223146845e-5	0.005765907338610482	0.005323062946671956	359	tags=22%, list=3%, signal=22%	C3AR1/IL1A/IL1B/C3
BROWN_MYELOID_CELL_DEVELOPMENT_UP	BROWN_MYELOID_CELL_DEVELOPMENT_UP	95	-0.4170232921603401	-1.9462474739824696	4.473087773446882e-5	0.005765907338610482	0.005323062946671956	1697	tags=26%, list=13%, signal=23%	TRPM2/GLIPR2/KLHDC4/MYO1B/ITGAX/CD52/FPR1/SLC6A6/CNN2/G6PD/ABCD2/FPR2/CEBPD/LCN2/CLDN1/NQO1/IL1RN/CCR1/IL1R2/EREG/TGFBI/MMP8/IL1B/CD33/C3
NABA_ECM_REGULATORS	NABA_ECM_REGULATORS	122	-0.3775686285712782	-1.8687283457414294	4.436154682569959e-5	0.005765907338610482	0.005323062946671956	1449	tags=33%, list=11%, signal=30%	HYAL1/OGFOD1/SERPINE1/HYAL4/ADAMTS9/ADAM8/SERPINB8/HTRA1/ADAMTS17/HMSD/P3H3/MMP19/SERPINE2/PLOD2/LOX/P4HA1/SERPINB4/HPSE/SERPINB3/MMP12/CPAMD8/ADAM12/HYAL3/P4HA3/TGM2/ADAMTS3/ADAMTS20/SERPINB7/ADAMTSL4/CST6/CTSW/ST14/ADAM28/ADAMTS14/MMP8/MMP3/MMP9/SERPINB10/SERPINB2/TMPRSS15
WP_GLUCURONIDATION	WP_GLUCURONIDATION	17	0.7569959457012497	2.0903732927924192	5.103533956734436e-5	0.006199164969999339	0.0057230446856370255	843	tags=59%, list=6%, signal=55%	UGT2B7/UGT1A8/UGT1A9/UGT1A7/UGT1A6/UGT1A5/UGT1A1/UGT1A10/UGT1A3/UGT1A4
GHANDHI_DIRECT_IRRADIATION_UP	GHANDHI_DIRECT_IRRADIATION_UP	67	-0.4859396270377877	-2.119323553825531	5.508943868119217e-5	0.006552200113144294	0.006048965339401956	1288	tags=25%, list=10%, signal=23%	CXCL2/THSD1/MT2A/SLC7A11/CXCL1/HIP1/CXCL3/CLDN1/MT1E/IL11/PTGS2/SLC16A6/KYNU/IL1A/MMP3/IL1B/SERPINB2
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_UP	MOREAUX_MULTIPLE_MYELOMA_BY_TACI_UP	202	0.4000173883304881	1.6841203128862545	6.035306318081088e-5	0.007031747708147945	0.006491681790468744	1428	tags=22%, list=11%, signal=20%	LBH/AMPH/LPAR1/MAN1C1/PTGES/PCDH1/SCNN1A/NUP210/MTSS1/CAMK2B/FAM189A2/SYNGR1/SLC1A7/MITF/PDGFB/ANXA8/FLRT2/SHANK2/IL22RA1/OASL/PI16/AKR1C1/GNG2/PDE3B/MAST4/MXRA8/ALPP/SEMA3F/TMEM40/FOXF2/RNASE1/CASZ1/FMOD/PKP2/NRG1/PKNOX2/SMIM10L2A/RHPN1/KLF2/SASH1/BEX1/DMTN/ETV1/NOXA1/EPHB6
SMID_BREAST_CANCER_BASAL_DN	SMID_BREAST_CANCER_BASAL_DN	408	0.34362035492960874	1.532579267423429	8.527765789465204e-5	0.00973700297841137	0.00898916280165311	1902	tags=22%, list=14%, signal=20%	ABCG1/REEP1/F13A1/AGR2/COL4A5/SPDEF/FAM110B/PCSK5/MISP/EVL/MAN1C1/FLRT3/TSPAN8/TTC9/SCNN1A/IQGAP2/MUC1/IL20RA/CAMK2B/EGR3/SOCS2/PIEZO2/STC2/ENTPD3/GPRC5C/LMF1/RAPGEF3/AR/KCNMA1/TCN1/GFRA1/TSPAN1/MAOA/TBC1D30/COL4A6/SYT17/GDF15/SYT1/CACNG4/FBXL7/NR2F1/PLAT/MAST4/ANO1/TFF1/IGFBP4/SLC2A10/PSD3/AK5/PCDHA9/DEPTOR/TFF3/DUSP6/C1orf21/ACKR3/ATP8A1/CRIP2/MSX2/NPDC1/RALGPS1/BTG2/DUSP4/KRT19/MEGF9/RAB27B/ITGBL1/BEX1/EPHA3/NUDT4/CNR1/BRINP2/DLG3/SELENOP/FBP1/CST3/SLC48A1/CHRD/GNA14/SIGIRR/MAGED2/STS/FUT8/CA12/TOB1/ZNF329/CITED1/TCEAL4/CCNO/ZBTB18/GNMT/CYP2E1
LEE_NEURAL_CREST_STEM_CELL_DN	LEE_NEURAL_CREST_STEM_CELL_DN	70	0.5118415280600672	1.9221858857174772	9.34957036579197e-5	0.01046601906241301	0.009662187579261175	922	tags=24%, list=7%, signal=23%	CHRDL1/COL4A5/GALNT12/DTNA/DMD/SLITRK5/SIX3/PRR16/SAT1/COL4A6/GDF15/SPRY1/MFAP3L/DUSP6/ENPP4/ACKR3/FAM107A
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP	102	0.4707201239541756	1.8397095532823915	9.535726002038106e-5	0.010469126874160682	0.009665056698826882	1317	tags=29%, list=10%, signal=27%	AFF3/LBH/ATP10A/TFR2/SLAMF7/SOX4/TESPA1/PRSS3/S1PR3/NCALD/OASL/PCDH20/RSAD2/CFP/MPP7/HOPX/CMPK2/IDO1/OAS2/NDRG2/ISG15/ANKRD22/DUSP4/NRG1/LTBP1/ADRB1/RAB27B/MEIS1/IFIT2/IFIT3
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	78	-0.4212662878786895	-1.8949491098233493	1.0532074769504622e-4	0.011344832992283374	0.010473505138214427	1413	tags=31%, list=11%, signal=28%	COL8A2/COL14A1/ADAMTS9/ADAM8/LAMB1/HTRA1/COL5A2/FN1/COL6A2/HSPG2/MMP19/COL4A2/MMP12/COL16A1/COL1A2/COL7A1/COL4A1/SCUBE1/COL11A1/COL4A4/COL4A3/MMP8/MMP3/MMP9
KEGG_TYPE_I_DIABETES_MELLITUS	KEGG_TYPE_I_DIABETES_MELLITUS	11	-0.7967995328825881	-2.2092387810329615	1.1079186867601811e-4	0.011444907053004848	0.010565893116942827	1998	tags=73%, list=15%, signal=62%	HSPD1/HLA-A/CPE/PRF1/HLA-DRB1/HLA-DRB5/IL1A/IL1B
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	32	0.6347126092850844	2.050994666558451	1.1226393325771089e-4	0.011444907053004848	0.010565893116942827	843	tags=41%, list=6%, signal=38%	ALDH3A1/FMO3/UGT2B7/MAOA/UGT1A8/UGT1A9/UGT1A7/UGT1A6/UGT1A5/UGT1A1/UGT1A10/UGT1A3/UGT1A4
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	111	0.4616754767351654	1.8090688931135663	1.1110246100336089e-4	0.011444907053004848	0.010565893116942827	2051	tags=33%, list=15%, signal=28%	AFF3/ZNF521/ATP10A/GALNT12/DMD/SPOCK1/OAS1/MYCT1/SOX4/OASL/PCDH20/RSAD2/CFP/PLD4/HOPX/CMPK2/MFAP3L/CADM1/IDO1/OAS2/SAMD9/ISG15/DUSP4/RTP4/ADRB1/RAB27B/MEIS1/IFIT2/IFIT3/STS/SAMD9L/ARL4A/DDX60/TIMP3/MX2/IFIT1/GEM
MAHAJAN_RESPONSE_TO_IL1A_UP	MAHAJAN_RESPONSE_TO_IL1A_UP	51	-0.48735046352309397	-2.060611074060907	1.2850223415182435e-4	0.012870513241627461	0.011882007135700546	559	tags=22%, list=4%, signal=21%	CXCL3/SERPINB4/MMP12/LMOD1/NRCAM/COL7A1/THBS1/STAT4/IL2RB/IL1B/SERPINB2
FOROUTAN_TGFB_EMT_DN	FOROUTAN_TGFB_EMT_DN	79	0.4941401648188507	1.8827423409325845	1.3513489620131316e-4	0.013301467627815462	0.01227986252776724	747	tags=24%, list=6%, signal=23%	INHBB/FOXA2/AGR2/SLCO4A1/SOX2/EPB41L4B/SCNN1A/NUP210/MUC1/MYO5C/GPRC5C/MITF/TSPAN1/TBC1D8/FGFBP1/ELF3/GDF15/SPRY1/DEPTOR
REACTOME_ECM_PROTEOGLYCANS	REACTOME_ECM_PROTEOGLYCANS	43	-0.5191516731438903	-2.0754022944979313	1.522027718821364e-4	0.01448209374458528	0.013369811909015034	1356	tags=49%, list=10%, signal=44%	SERPINE1/ITGAX/LAMB1/ITGAV/ITGA9/COL5A2/FN1/COL6A2/HSPG2/ITGB6/ITGB3/VCAN/TNC/LRP4/COL4A2/MATN3/COL1A2/COL4A1/COL4A4/COL4A3/LUM
MIKKELSEN_IPS_ICP_WITH_H3K27ME3	MIKKELSEN_IPS_ICP_WITH_H3K27ME3	15	0.7506281359282816	2.030670404676811	1.5145504411826584e-4	0.01448209374458528	0.013369811909015034	1748	tags=60%, list=13%, signal=52%	PDE1C/THBS2/PRSS16/ESPN/PCDHB2/NOL4/CNTNAP1/MC3R/FGF14
KIM_HYPOXIA	KIM_HYPOXIA	16	-0.709450312208714	-2.229256539142351	1.7104497991644212e-4	0.015909512193736996	0.014687598999555854	173	tags=19%, list=1%, signal=19%	ALDOC/PLIN2/ANGPTL4
BOYLAN_MULTIPLE_MYELOMA_PCA1_UP	BOYLAN_MULTIPLE_MYELOMA_PCA1_UP	57	-0.4667702132848115	-1.9619687507823347	1.7277802697700015e-4	0.015909512193736996	0.014687598999555854	1357	tags=30%, list=10%, signal=27%	GRAMD1C/FPR1/TFEC/CPE/TRDC/LCN2/GPM6A/SELENOM/AFP/EPCAM/CTSW/TGFBI/STAT4/CRISP3/IL2RB/MMP9/C3
LIANG_SILENCED_BY_METHYLATION_2	LIANG_SILENCED_BY_METHYLATION_2	38	-0.5376892013327467	-2.0870194881503648	1.9731753372706934e-4	0.01689778053897478	0.015599964443703242	595	tags=29%, list=4%, signal=28%	CXCL2/C1S/DHRS2/LCN2/PTGS2/SAA1/ICAM1/MAGEA3/IL13RA2/C3/SERPINB2
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE	39	-0.5306686953206694	-2.0824158545320586	2.0122468520298098e-4	0.01689778053897478	0.015599964443703242	1173	tags=33%, list=9%, signal=31%	KIT/IL7R/IL9R/ITGB3/TFRC/CD14/IL11/HLA-DRB1/IL1R2/HLA-DRB5/IL1A/IL1B/CD33
BILBAN_B_CLL_LPL_UP	BILBAN_B_CLL_LPL_UP	42	0.5776110022748854	1.9779091469886358	1.9850706382443454e-4	0.01689778053897478	0.015599964443703242	969	tags=26%, list=7%, signal=24%	DMD/IGSF3/OAS1/LPL/ST6GAL1/ELMO1/CCR7/BCL7A/OAS2/FBXW11/ARMCX2
ZHENG_FOXP3_TARGETS_IN_THYMUS_DN	ZHENG_FOXP3_TARGETS_IN_THYMUS_DN	7	0.8733617148954891	1.921741523128662	2.0126976294452357e-4	0.01689778053897478	0.015599964443703242	162	tags=43%, list=1%, signal=42%	AGR2/AMPH/PRSS3
CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN	CONCANNON_APOPTOSIS_BY_EPOXOMICIN_DN	100	0.47137107896752395	1.840239174062952	1.9765181090044596e-4	0.01689778053897478	0.015599964443703242	734	tags=17%, list=5%, signal=16%	FABP5/CHRDL1/RPS6KA2/CD24/IGSF3/SIX3/ELMO1/CLCN4/HMMR/BCL11A/SMAD6/KCNMA1/MAOA/TBC1D30/C7/CDH11/CADM1
FOROUTAN_TGFB_EMT_UP	FOROUTAN_TGFB_EMT_UP	163	-0.3367121232856227	-1.7029457683058857	1.866791072890491e-4	0.01689778053897478	0.015599964443703242	2022	tags=34%, list=15%, signal=29%	PTPN21/CDK14/LMCD1/SRPX/TFPI2/IGFBP7/HMOX1/FBN1/TPM1/DUSP10/FERMT2/DAAM1/SNAI2/EPHB2/ETS2/DSE/DIXDC1/BMPR2/SERPINE1/TPST1/HTRA1/MAP1LC3B/CALD1/KCNJ15/DHRS2/COL5A2/FN1/MAF/SERPINE2/ITGB3/VCAN/LOX/VGLL3/MRC2/MYL9/COL4A2/ADAM12/ZNF365/IL11/PMEPA1/TGM2/MATN3/FHOD3/MFAP2/COL7A1/THBS1/COL4A1/SPHK1/ALOX5AP/SCG2/TGFBI/TAGLN/LUM/MMP9/ANGPTL4
GAURNIER_PSMD4_TARGETS	GAURNIER_PSMD4_TARGETS	28	-0.6082177439618242	-2.200092569273672	2.1517302531390877e-4	0.01780322900749428	0.01643587090384045	2025	tags=61%, list=15%, signal=52%	RELB/NFKB2/HLA-A/B2M/IL16/CXCL2/IL17RA/CXCL1/CXCL3/C5AR1/C3AR1/CCR1/HLA-DRB1/IL1R2/HLA-DRB5/IL1A/C3
WP_IL18_SIGNALING_PATHWAY	WP_IL18_SIGNALING_PATHWAY	166	-0.327734168105521	-1.6501430810590985	2.2599778646371818e-4	0.01843173375601953	0.017016104012388525	874	tags=13%, list=7%, signal=13%	FN1/CASP8/SNTB1/TNFRSF11B/CXCL3/CLDN1/CD83/NR1H3/PTGS2/TGM2/IRF6/ZC3H12A/COL1A2/CLDN3/CPT1A/ICAM1/NPPB/TNIP3/MMP8/MMP3/MMP9/IL1B
REACTOME_INTERLEUKIN_12_SIGNALING	REACTOME_INTERLEUKIN_12_SIGNALING	32	-0.5557105854403102	-2.1124599062430067	2.4351653458503807e-4	0.019580787266844823	0.01807690568817325	84	tags=16%, list=1%, signal=16%	CNN2/PSME2/STAT4/LCP1/SERPINB2
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	27	-0.6183409350769667	-2.2252900729363625	2.62733334189085e-4	0.020269521687641706	0.018712742592955172	1081	tags=19%, list=8%, signal=17%	CNN2/PSME2/STAT4/LCP1/SERPINB2
WORSCHECH_TUMOR_REJECTION_UP	WORSCHECH_TUMOR_REJECTION_UP	22	-0.6303165650069329	-2.171110080170944	2.5738951186532217e-4	0.020269521687641706	0.018712742592955172	1288	tags=36%, list=10%, signal=33%	CXCL2/IL1RAP/IL7R/CXCL3/IRF6/TNFRSF1B/IL1A/IL1B
SWEET_KRAS_TARGETS_DN	SWEET_KRAS_TARGETS_DN	43	0.5706271556555195	1.9615445150909432	2.6066878847586357e-4	0.020269521687641706	0.018712742592955172	1869	tags=30%, list=14%, signal=26%	INHBB/ALDH3A1/NUP62CL/MALL/DUSP4/F2RL1/PHLDA1/CTSL/ARL4C/BEX1/TNFRSF10D/HMGA2/SEMA6B
GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_UP	GRAHAM_NORMAL_QUIESCENT_VS_NORMAL_DIVIDING_UP	38	-0.5292730781553701	-2.054352637035776	2.910896328260488e-4	0.02207625767918875	0.020380714144738795	1288	tags=32%, list=10%, signal=29%	CXCL2/TFPI/CXCL1/CXCL3/EBI3/MPZL2/VNN1/PTGS2/CYTIP/STAT4/KYNU/IL1B
CHYLA_CBFA2T3_TARGETS_UP	CHYLA_CBFA2T3_TARGETS_UP	224	0.3725396878742878	1.5834171447642782	2.9388607174957876e-4	0.02207625767918875	0.020380714144738795	1225	tags=21%, list=9%, signal=19%	FABP5/ABCG1/PELI2/F13A1/ATP10A/SLCO4A1/STOX2/MISP/PPFIBP2/MYCT1/MAN1C1/KALRN/CCND2/NPL/SOCS2/BEX2/PRKCQ/NCF2/GAS7/FLT1/GFRA1/TTPA/DEPP1/PRSS16/NALCN/SERPINA3/F2RL2/MAST4/PLD4/SOX13/HSD11B1/C1orf21/SPNS3/MDGA1/DUSP2/F2R/SLC45A4/CXCR4/SELPLG/ARHGEF6/NRG1/ERO1B/ASS1/RAB27B/CTSL/ITPKB/CYTH4
POOLA_INVASIVE_BREAST_CANCER_UP	POOLA_INVASIVE_BREAST_CANCER_UP	148	-0.34056403680810443	-1.7416206828634058	2.984679877986031e-4	0.022129269381067854	0.020429654339133362	1509	tags=28%, list=11%, signal=25%	CD53/ADCY7/HYAL1/SERPINE1/TPK1/ITGAX/CD52/CSF2RB/IL32/CD74/FCMR/TFEC/COL5A2/FN1/COTL1/TRDC/FPR3/APOC1/MMP19/SLC7A5/CD40/SRGN/VCAN/TNC/MAN1A1/ECM1/HCLS1/MMP12/ADAM12/HLA-DRB6/CYTIP/CALCRL/CCR1/LGALS9/HLA-DRB1/DSC2/STAT4/COL11A1/MMP3/MMP9/GPR65
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP	SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP	268	0.3667991084942472	1.5879120611713566	3.075449601124585e-4	0.022509925349769557	0.02078107443027098	1673	tags=22%, list=13%, signal=20%	AGR2/COL4A5/CD24/SLC9A2/SLITRK6/TENM1/PPFIBP2/ADGRG2/KLF15/PTGES/SCNN1A/TRPV4/PROM2/RASD1/KLF9/TSPAN1/TMPRSS2/BEND4/COL4A6/RCSD1/ELF3/KCNK1/SHH/SPINK5/GLB1L2/LRRC26/MPP7/ANO1/ERRFI1/WNK2/HOPX/TRMT9B/SLCO2A1/CEMIP/DNER/PLXNA2/MKX/TMEM40/ADAMTSL2/PSCA/DUSP6/ACKR3/ARHGAP20/CXCR4/KRT19/PLA2G4A/MBOAT1/ERGIC1/TFCP2L1/GLUL/EPHA3/DLG3/GSDMC/ESM1/IGFBP2/GSPT2/CLIC6/DCDC2/SP6/ISCU
REACTOME_NEUTROPHIL_DEGRANULATION	REACTOME_NEUTROPHIL_DEGRANULATION	297	-0.2683991132634467	-1.456478741200503	3.2400147610651476e-4	0.02341423325433029	0.021615927926253425	1919	tags=19%, list=14%, signal=16%	APRT/ACTR2/MGST1/CTSS/VPS35L/HRNR/TMC6/FUCA1/IST1/TRPM2/PFKL/HLA-A/CD53/PLEKHO2/B2M/ITGAX/DNASE1L1/ADAM8/PGM2/ITGAV/FPR1/ARHGAP45/CNN2/FPR2/CXCL1/GAA/ATP8B4/GCA/COTL1/QPCT/PTAFR/LCN2/FRK/CD14/HPSE/SERPINB3/CYBA/VNN1/C5AR1/CAT/C3AR1/SLC27A2/GALNS/ALDOC/TNFRSF1B/PTPRB/KCNAB2/ARHGAP9/CRISP3/MMP8/MMP9/CD33/GMFG/C3/SERPINB10
MIKKELSEN_NPC_HCP_WITH_H3K27ME3	MIKKELSEN_NPC_HCP_WITH_H3K27ME3	119	0.44020453873508625	1.7416359340054486	3.9437354176199914e-4	0.028143481873990663	0.025981951626346443	1780	tags=34%, list=13%, signal=29%	ABCG1/PPP2R2C/SLC9A2/COBL/PRDM16/MAL2/DACT2/DEGS2/BMP6/TMEM150C/HR/SORCS3/SLC6A20/IGF2/SFRP1/PDGFB/VAT1L/BCL11A/ST8SIA6/RYR2/LRRC26/EIF4E3/DMRT2/NFATC2/IRF5/SYT2/ADRA2C/ATP2B2/B3GNT7/MESP1/COL15A1/RTN4R/KCNS3/NPAS2/FAM167A/NPR3/SIGIRR/FIBCD1/FGF14/PITPNM3
LINDSTEDT_DENDRITIC_CELL_MATURATION_A	LINDSTEDT_DENDRITIC_CELL_MATURATION_A	38	-0.5205592980071024	-2.0205304420952492	4.044367223350445e-4	0.02827067135618341	0.02609937245538629	1455	tags=37%, list=11%, signal=33%	SLC3A2/CXCL2/SLC7A11/TFEC/IL7R/CXCL1/SLC7A5/TNC/TRIM16/IL1RN/ICAM1/STAT4/KYNU/IL1B
MARTENS_TRETINOIN_RESPONSE_UP	MARTENS_TRETINOIN_RESPONSE_UP	294	0.3582638834029196	1.5691411601993186	4.060597392200104e-4	0.02827067135618341	0.02609937245538629	1157	tags=20%, list=9%, signal=19%	INHBB/FOXA2/SHISA3/PCSK1N/SLITRK5/ARHGEF10L/PXDN/ITGB2/FOXQ1/PRDM16/TFF2/DACT2/WNT7B/PTGES/PCDH1/TRPV4/EGR3/C9orf152/SLC6A20/TRIM29/TUB/PROM2/IRX1/MLXIPL/SHANK2/SLC7A4/MAGEH1/SOX21/DEPP1/TMPRSS2/LINC01559/TOGARAM2/ELF3/GDF15/ELFN2/NKX2-5/LRRC26/MNX1/WNK2/TFF1/SLC12A7/GPRIN2/PCDHA1/ADRA2C/IGSF9/CSF1/EN2/SLC45A4/CRIP2/APOL1/RAET1G/BTG2/CAMK2A/FMOD/G0S2/KRT19/FAM20C/PCDHA7/RTP4/HCN4
PID_HEDGEHOG_GLI_PATHWAY	PID_HEDGEHOG_GLI_PATHWAY	34	0.6095646907158707	1.9734181679375409	4.125481901033056e-4	0.028376356834937007	0.026196940873142057	959	tags=24%, list=7%, signal=22%	GLI2/FOXA2/MTSS1/GNAZ/SHH/GNG2/PTCH1/FBXW11
LENAOUR_DENDRITIC_CELL_MATURATION_DN	LENAOUR_DENDRITIC_CELL_MATURATION_DN	81	-0.40854645686427615	-1.843469042628653	4.227653818077756e-4	0.028732947199292744	0.02652614369312697	1288	tags=23%, list=10%, signal=21%	CXCL2/ME1/HTRA1/CORO1A/TLR1/PTK2B/NMB/PTAFR/CXCL3/CD14/C5AR1/C3AR1/CYTIP/TNFRSF1B/IL1R2/KYNU/MMP9/IL1B/C3
HINATA_NFKB_TARGETS_KERATINOCYTE_UP	HINATA_NFKB_TARGETS_KERATINOCYTE_UP	64	-0.4311100953044586	-1.8758400592409894	4.81566080803192e-4	0.032344244180063805	0.02986007884311557	1356	tags=23%, list=10%, signal=21%	SERPINE1/IL32/IL7R/FN1/ITGB6/TNC/CXCL3/CD83/RARRES1/IL1RN/SAA1/ICAM1/MMP9/IL1B/SERPINB2
